acc,disprot_id,region_id,organism,ncbi_taxon_id,group,protein_length,start,end,region_len,term_namespace,term_id,term_ontology,ec_id,ec_name,ec_ontology,reference_id,curator_name,released,version
Q9NR48,DP03446,DP03446r003,Homo sapiens,9606,Human,2969,2263,2267,5,Disorder function,IDPO:0000042,IDPO,ECO:0007704,methylation assay evidence used in manual assertion,ECO,21239497,Maria Cristina Aspromonte,2023_06,2
Q9NR48,DP03446,DP03446r004,Homo sapiens,9606,Human,2969,2269,2273,5,Disorder function,IDPO:0000042,IDPO,ECO:0007704,methylation assay evidence used in manual assertion,ECO,21239497,Maria Cristina Aspromonte,2023_06,2
Q9NR48,DP03446,DP03446r005,Homo sapiens,9606,Human,2969,2263,2271,9,Disorder function,IDPO:0000059,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,21239497,Maria Cristina Aspromonte,2023_06,3
Q9NR48,DP03446,DP03446r006,Homo sapiens,9606,Human,2969,2263,2271,9,Disorder function,IDPO:0000059,IDPO,ECO:0005670,x-ray crystallography evidence used in manual assertion,ECO,30827841,Maria Cristina Aspromonte,2023_06,3
Q9NR48,DP03446,DP03446r007,Homo sapiens,9606,Human,2969,2261,2269,9,Disorder function,IDPO:0000059,IDPO,ECO:0005670,x-ray crystallography evidence used in manual assertion,ECO,30827843,Maria Cristina Aspromonte,2023_06,3
Q9NR48,DP03446,DP03446r008,Homo sapiens,9606,Human,2969,2261,2284,24,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,21239497,Maria Cristina Aspromonte,2023_06,2
Q9NR48,DP03446,DP03446r009,Homo sapiens,9606,Human,2969,2261,2273,13,Disorder function,IDPO:0000059,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,26292256,Maria Cristina Aspromonte,2023_06,3
Q9NR48,DP03446,DP03446r010,Homo sapiens,9606,Human,2969,2261,2273,13,Disorder function,IDPO:0000059,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,26292256,Maria Cristina Aspromonte,2023_06,3
Q13177,DP03447,DP03447r001,Homo sapiens,9606,Human,524,1,108,108,Biological process,GO:0051179,GO,ECO:0001175,deletion mutation phenotypic evidence used in manual assertion,ECO,31391252,Emanuela Leonardi,2022_03,3
Q13177,DP03447,DP03447r002,Homo sapiens,9606,Human,524,71,92,22,Molecular function,GO:0005515,GO,ECO:0001249,fluorescence evidence used in manual assertion,ECO,10320322,Emanuela Leonardi,2022_03,3
Q13177,DP03447,DP03447r003,Homo sapiens,9606,Human,524,71,92,22,Molecular function,GO:0005515,GO,ECO:0006198,proton-based nuclear magnetic resonance evidence used in manual assertion,ECO,10320322,Emanuela Leonardi,2022_03,3
Q13177,DP03447,DP03447r004,Homo sapiens,9606,Human,524,71,92,22,Structural transition,IDPO:0000011,IDPO,ECO:0006198,proton-based nuclear magnetic resonance evidence used in manual assertion,ECO,10320322,Emanuela Leonardi,2022_03,2
Q13177,DP03447,DP03447r005,Homo sapiens,9606,Human,524,121,136,16,Structural transition,IDPO:0000011,IDPO,ECO:0005670,x-ray crystallography evidence used in manual assertion,ECO,21170023,Emanuela Leonardi,2022_03,2
Q13177,DP03447,DP03447r008,Homo sapiens,9606,Human,524,1,17,17,Structural state,IDPO:0000002,IDPO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,10320322,Victoria Nugnes,2023_12,0
Q13177,DP03447,DP03447r009,Homo sapiens,9606,Human,524,1,76,76,Structural state,IDPO:0000002,IDPO,ECO:0006196,nuclear magnetic resonance spectroscopy-based hydrogen-deuterium exchange evidence used in manual assertion,ECO,10320322,Victoria Nugnes,2023_12,0
Q13177,DP03447,DP03447r010,Homo sapiens,9606,Human,524,144,227,84,Structural state,IDPO:0000002,IDPO,ECO:0006196,nuclear magnetic resonance spectroscopy-based hydrogen-deuterium exchange evidence used in manual assertion,ECO,10320322,Victoria Nugnes,2023_12,0
Q13177,DP03447,DP03447r011,Homo sapiens,9606,Human,524,78,147,70,Structural state,IDPO:0000002,IDPO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,10320322,Victoria Nugnes,2023_12,0
Q13177,DP03447,DP03447r012,Homo sapiens,9606,Human,524,390,403,14,Structural state,IDPO:0000002,IDPO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,10320322,Victoria Nugnes,2023_12,0
Q13177,DP03447,DP03447r013,Homo sapiens,9606,Human,524,210,215,6,Disorder function,IDPO:0000048,IDPO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,10320322,Victoria Nugnes,2023_12,0
Q13177,DP03447,DP03447r014,Homo sapiens,9606,Human,524,139,143,5,Disorder function,IDPO:0000045,IDPO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,10320322,Victoria Nugnes,2023_12,0
Q13177,DP03447,DP03447r015,Homo sapiens,9606,Human,524,399,403,5,Disorder function,IDPO:0000045,IDPO,ECO:0006236,protein hydrogen-deuterium exchange mass spectrometry evidence used in manual assertion,ECO,10320322,Victoria Nugnes,2023_12,0
P56524,DP03448,DP03448r001,Homo sapiens,9606,Human,1084,130,153,24,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,17360518,Maria Cristina Aspromonte,2022_03,2
P56524,DP03448,DP03448r002,Homo sapiens,9606,Human,1084,729,760,32,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,24261862,Maria Cristina Aspromonte,2022_03,2
P21675-1,DP03451,DP03451r001,Homo sapiens,9606,Human,1872,1626,1638,13,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,10827952,Maria Cristina Aspromonte,2022_03,2
P21675-1,DP03451,DP03451r002,Homo sapiens,9606,Human,1872,972,1053,82,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,27007846,Maria Cristina Aspromonte,2022_03,2
Q6P1X5,DP03452,DP03452r001,Homo sapiens,9606,Human,1199,977,1199,223,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,27007846,Maria Cristina Aspromonte,2023_06,2
P51513,DP03453,DP03453r001,Homo sapiens,9606,Human,507,125,143,19,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,21742260,Maria Cristina Aspromonte,2022_03,2
Q9UBP0,DP03454,DP03454r001,Homo sapiens,9606,Human,616,228,323,96,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,22446388,Maria Cristina Aspromonte,2022_03,2
Q9UBP0,DP03454,DP03454r002,Homo sapiens,9606,Human,616,270,328,59,Molecular function,GO:0005515,GO,ECO:0001170,cross-linking evidence used in manual assertion,ECO,17389232,Edoardo Salladini,2022_03,4
Q9UBP0,DP03454,DP03454r003,Homo sapiens,9606,Human,616,270,328,59,Molecular function,GO:0005515,GO,ECO:0006077,bait-prey hybrid interaction evidence used in manual assertion,ECO,17389232,Edoardo Salladini,2022_03,4
Q9UBP0,DP03454,DP03454r004,Homo sapiens,9606,Human,616,229,322,94,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,29710391,Maria Cristina Aspromonte,2022_03,2
O00189,DP03455,DP03455r001,Homo sapiens,9606,Human,453,160,184,25,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,24498434,Maria Cristina Aspromonte,2022_12,4
O00189,DP03455,DP03455r002,Homo sapiens,9606,Human,453,384,399,16,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,24498434,Maria Cristina Aspromonte,2022_12,4
O00189,DP03455,DP03455r003,Homo sapiens,9606,Human,453,384,399,16,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,20230749,Maria Cristina Aspromonte,2022_12,1
P27635,DP03456,DP03456r001,Homo sapiens,9606,Human,214,95,123,29,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,18258260,Martin Salas,2022_03,2
Q15542,DP03459,DP03459r001,Homo sapiens,9606,Human,800,381,416,36,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,30510221,Maria Cristina Aspromonte,2022_12,3
Q15542,DP03459,DP03459r002,Homo sapiens,9606,Human,800,194,206,13,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,30510221,Maria Cristina Aspromonte,2022_12,0
Q9GZZ9,DP03487,DP03487r001,Homo sapiens,9606,Human,404,325,404,80,Structural state,IDPO:0000002,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,34299007,Juliana Glavina,2022_03,1
Q9GZZ9,DP03487,DP03487r002,Homo sapiens,9606,Human,404,384,404,21,Structural transition,IDPO:0000011,IDPO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,34299007,Juliana Glavina,2022_03,1
Q9GZZ9,DP03487,DP03487r003,Homo sapiens,9606,Human,404,384,404,21,Molecular function,GO:0005515,GO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,34299007,Juliana Glavina,2022_03,1
Q9GZZ9,DP03487,DP03487r004,Homo sapiens,9606,Human,404,325,357,33,Molecular function,GO:0005515,GO,ECO:0005647,isothermal titration calorimetry evidence used in manual assertion,ECO,34299007,Juliana Glavina,2022_03,1
Q9GZZ9,DP03487,DP03487r005,Homo sapiens,9606,Human,404,325,376,52,Molecular function,GO:0005515,GO,ECO:0005647,isothermal titration calorimetry evidence used in manual assertion,ECO,34299007,Juliana Glavina,2022_03,1
Q9GZZ9,DP03487,DP03487r006,Homo sapiens,9606,Human,404,325,376,52,Molecular function,GO:0005515,GO,ECO:0005647,isothermal titration calorimetry evidence used in manual assertion,ECO,34299007,Juliana Glavina,2022_03,1
Q9GZZ9,DP03487,DP03487r007,Homo sapiens,9606,Human,404,359,404,46,Molecular function,GO:0005515,GO,ECO:0005647,isothermal titration calorimetry evidence used in manual assertion,ECO,34299007,Juliana Glavina,2022_03,1
Q9GZZ9,DP03487,DP03487r008,Homo sapiens,9606,Human,404,359,404,46,Molecular function,GO:0005515,GO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,34299007,Juliana Glavina,2022_03,1
Q9GZZ9,DP03487,DP03487r009,Homo sapiens,9606,Human,404,338,346,9,Molecular function,GO:0005515,GO,ECO:0005670,x-ray crystallography evidence used in manual assertion,ECO,26929408,Vasileios Sagris,2022_06,1
Q9GZZ9,DP03487,DP03487r010,Homo sapiens,9606,Human,404,338,346,9,Biological process,GO:0061912,GO,ECO:0005670,x-ray crystallography evidence used in manual assertion,ECO,26929408,Vasileios Sagris,2022_06,1
Q9GZZ9,DP03487,DP03487r011,Homo sapiens,9606,Human,404,338,346,9,Biological process,GO:0061912,GO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,26929408,Vasileios Sagris,2022_06,1
Q9GZZ9,DP03487,DP03487r012,Homo sapiens,9606,Human,404,338,346,9,Molecular function,GO:0005515,GO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,26929408,Vasileios Sagris,2022_06,1
Q9GZZ9,DP03487,DP03487r013,Homo sapiens,9606,Human,404,338,346,9,Molecular function,GO:0005515,GO,ECO:0005647,isothermal titration calorimetry evidence used in manual assertion,ECO,26929408,Vasileios Sagris,2022_06,1
Q9GZZ9,DP03487,DP03487r014,Homo sapiens,9606,Human,404,338,346,9,Biological process,GO:0061912,GO,ECO:0005647,isothermal titration calorimetry evidence used in manual assertion,ECO,26929408,Vasileios Sagris,2022_06,1
Q9GZZ9,DP03487,DP03487r015,Homo sapiens,9606,Human,404,333,348,16,Biological process,GO:0061912,GO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,30990354,Vasileios Sagris,2022_06,1
Q9GZZ9,DP03487,DP03487r016,Homo sapiens,9606,Human,404,333,348,16,Molecular function,GO:0005515,GO,ECO:0006165,nuclear magnetic resonance spectroscopy evidence used in manual assertion,ECO,30990354,Vasileios Sagris,2022_06,1
Q9GZZ9,DP03487,DP03487r017,Homo sapiens,9606,Human,404,333,348,16,Molecular function,GO:0005515,GO,ECO:0001245,peptide array evidence used in manual assertion,ECO,30990354,Vasileios Sagris,2022_06,1
Q9GZZ9,DP03487,DP03487r018,Homo sapiens,9606,Human,404,333,348,16,Biological process,GO:0051179,GO,ECO:0005601,immunofluorescence confocal microscopy evidence used in manual assertion,ECO,30990354,Vasileios Sagris,2022_06,1
Q9GZZ9,DP03487,DP03487r019,Homo sapiens,9606,Human,404,338,346,9,Biological process,GO:0071569,GO,ECO:0000314,direct assay evidence used in manual assertion,ECO,26929408,Vasileios Sagris,2022_06,1
P43026,DP03488,DP03488r001,Homo sapiens,9606,Human,501,382,396,15,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,15752764,Veronika Ács,2023_12,1
P18075,DP03490,DP03490r001,Homo sapiens,9606,Human,431,293,327,35,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,12667445,Veronika Ács,2022_03,1
P27361,DP03497,DP03497r001,Homo sapiens,9606,Human,379,1,23,23,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,18983981,Veronika Ács,2022_03,1
Q04637-8,DP03499,DP03499r001,Homo sapiens,9606,Human,1600,1428,1437,10,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,16698552,Veronika Ács,2022_03,1
Q04637-8,DP03499,DP03499r002,Homo sapiens,9606,Human,1600,1428,1437,10,Disorder function,IDPO:0000033,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,16698552,Veronika Ács,2022_03,1
Q04637-8,DP03499,DP03499r003,Homo sapiens,9606,Human,1600,1080,1234,155,Structural state,IDPO:0000002,IDPO,ECO:0007691,cleavage assay evidence used in manual assertion,ECO,16698552,Veronika Ács,2022_03,1
P49753,DP03510,DP03510r001,Homo sapiens,9606,Human,483,46,56,11,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,19497300,Federica Quaglia,2023_12,1
P49753,DP03510,DP03510r002,Homo sapiens,9606,Human,483,473,483,11,Structural state,IDPO:0000002,IDPO,ECO:0006220,X-ray crystallography-based structural model with missing residue coordinates used in manual assertion,ECO,19497300,Federica Quaglia,2023_12,1
P18827,DP03512,DP03512r001,Homo sapiens,9606,Human,310,23,254,232,Structural state,IDPO:0000002,IDPO,ECO:0007689,sodium dodecyl sulfate polyacrylamide gel electrophoresis evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
P18827,DP03512,DP03512r002,Homo sapiens,9606,Human,310,23,254,232,Structural state,IDPO:0000002,IDPO,ECO:0001184,gel-filtration evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
P18827,DP03512,DP03512r003,Homo sapiens,9606,Human,310,23,254,232,Structural state,IDPO:0000002,IDPO,ECO:0006204,far-UV circular dichroism evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
P18827,DP03512,DP03512r004,Homo sapiens,9606,Human,310,23,254,232,Structural state,IDPO:0000002,IDPO,ECO:0006210,small-angle X-ray scattering evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
P18827,DP03512,DP03512r005,Homo sapiens,9606,Human,310,23,254,232,Structural state,IDPO:0000002,IDPO,ECO:0007064,dynamic light scattering assay evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
P18827,DP03512,DP03512r006,Homo sapiens,9606,Human,310,23,254,232,Structural state,IDPO:0000002,IDPO,ECO:0007184,protein mass spectrometry evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
P34741,DP03513,DP03513r001,Homo sapiens,9606,Human,201,19,144,126,Structural state,IDPO:0000002,IDPO,ECO:0007689,sodium dodecyl sulfate polyacrylamide gel electrophoresis evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
P34741,DP03513,DP03513r002,Homo sapiens,9606,Human,201,19,144,126,Structural state,IDPO:0000002,IDPO,ECO:0001184,gel-filtration evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
P34741,DP03513,DP03513r003,Homo sapiens,9606,Human,201,19,144,126,Structural state,IDPO:0000002,IDPO,ECO:0006204,far-UV circular dichroism evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
P34741,DP03513,DP03513r004,Homo sapiens,9606,Human,201,19,144,126,Structural state,IDPO:0000002,IDPO,ECO:0006210,small-angle X-ray scattering evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
P34741,DP03513,DP03513r005,Homo sapiens,9606,Human,201,19,144,126,Structural state,IDPO:0000002,IDPO,ECO:0007064,dynamic light scattering assay evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
P34741,DP03513,DP03513r006,Homo sapiens,9606,Human,201,19,144,126,Structural state,IDPO:0000002,IDPO,ECO:0007184,protein mass spectrometry evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
O75056,DP03514,DP03514r001,Homo sapiens,9606,Human,442,47,387,341,Structural state,IDPO:0000002,IDPO,ECO:0007689,sodium dodecyl sulfate polyacrylamide gel electrophoresis evidence used in manual assertion,ECO,34505054,Federica Quaglia,2023_12,1
